,y,ypredic,measurepredi,lilk
79,0.839460594991748,0.8333824887911679,0.8333824887911679,-1.3750162085739217
80,0.8297865622161277,0.8372025379482422,0.8372025379482422,-1.3759188746276108
81,0.8276596016265461,0.8321469813053165,0.8321469813053165,-1.3741758686437173
82,0.8415482248004833,0.8287658415492769,0.8287658415492769,-1.3813385059036813
83,0.8397790885592133,0.8377847131896379,0.8377847131896379,-1.3733679164803836
84,0.8449250825698609,0.8393594251803618,0.8393594251803618,-1.3747178669335096
85,0.8513091478748444,0.8425048738593481,0.8425048738593481,-1.3770448018716424
86,0.8372366489523568,0.8478752370688664,0.8478752370688664,-1.378828017680282
87,0.8480095457605888,0.8395827508625716,0.8395827508625716,-1.3767195834373076
88,0.836529556958771,0.8440938209076718,0.8440938209076718,-1.3760299442790773
89,0.8482564107136733,0.8384420078840821,0.8384420078840821,-1.3779851649697197
90,0.8530492481612829,0.8441202706770521,0.8441202706770521,-1.3771553717703402
91,0.8632034712944017,0.8497247708924072,0.8497247708924072,-1.3822528080509815
92,0.8619704322769869,0.8575882101124498,0.8575882101124498,-1.3741292333796131
93,0.8664579466839017,0.8587805882072315,0.8587805882072315,-1.3761161314836103
94,0.8572515665670083,0.8615854902004506,0.8615854902004506,-1.3741081845276708
95,0.8414609273574037,0.856222654602346,0.856222654602346,-1.3840644693873487
96,0.8385435131034007,0.8436437439164363,0.8436437439164363,-1.374469657541957
97,0.8453959442184236,0.8385017743817933,0.8385017743817933,-1.3755455187114602
98,0.8380013736021495,0.8425779446892082,0.8425779446892082,-1.3742162899703902
99,0.8401528469643675,0.8389201228931464,0.8389201228931464,-1.3732450202564337
100,0.8496426387014147,0.8389042106561999,0.8389042106561999,-1.378934731668758
101,0.8615171102724444,0.8457875637098355,0.8457875637098355,-1.385539971577909
102,0.8549890162464022,0.8557601627255451,0.8557601627255451,-1.3731987731692599
103,0.8453767448133668,0.8536959531020425,0.8536959531020425,-1.3766295011521636
104,0.838762850988563,0.8458539897223699,0.8458539897223699,-1.3756832522517501
105,0.858273917678206,0.8394340876348962,0.8394340876348962,-1.3909159996276852
106,0.8328979606695285,0.8513788342188927,0.8513788342188927,-1.3902461741820247
107,0.8401061947072301,0.8380253967909207,0.8380253967909207,-1.3733855258230712
108,0.834618248320152,0.8378518045348222,0.8378518045348222,-1.373691834114317
109,0.8346646781513205,0.8355616477991494,0.8355616477991494,-1.3732092675521015
110,0.8167186087934835,0.8344956308069283,0.8344956308069283,-1.3889701654079705
111,0.8076395400546188,0.8223015896098329,0.8223015896098329,-1.383917824682623
112,0.828374020935979,0.8125386089958375,0.8125386089958375,-1.385707053390344
113,0.8072747706913118,0.8248222422473895,0.8248222422473895,-1.388564727725213
114,0.8297815715377155,0.8146216482572879,0.8146216482572879,-1.3846602035180677
115,0.8225753743717013,0.8257064227839089,0.8257064227839089,-1.3736592130326246
116,0.8228787609469664,0.8253075688803,0.8253075688803,-1.3734639952234964
117,0.8203946979528299,0.8240726323182775,0.8240726323182775,-1.3738453998844722
118,0.8132128405866219,0.8224441467973177,0.8224441467973177,-1.3774298905424267
119,0.8240820853980458,0.817063671189469,0.817063671189469,-1.3756319467248028
120,0.8196142353714538,0.8230183861879956,0.8230183861879956,-1.3737484519637333
121,0.8259747053082854,0.8221540971321978,0.8221540971321978,-1.3738988921664046
122,0.8351941000495395,0.8255856466839249,0.8255856466839249,-1.3777851586286047
123,0.836534186702884,0.833126929095344,0.833126929095344,-1.3737495100448522
124,0.8355702610675205,0.8358820669678692,0.8358820669678692,-1.3731739009706199
125,0.8485004094063304,0.8354946148664908,0.8354946148664908,-1.3816265744052714
126,0.8323263412336401,0.8440943306098089,0.8440943306098089,-1.3800933185225261
127,0.8259181025262041,0.8356819939201414,0.8356819939201414,-1.3779357185822754
128,0.8262529950000188,0.8280895779645469,0.8280895779645469,-1.373337691673925
129,0.8085708432842699,0.8270356571052537,0.8270356571052537,-1.390216507296825
130,0.8210058007946828,0.8150787724333073,0.8150787724333073,-1.3749255230844728
131,0.8141724627244642,0.8199981131972384,0.8199981131972384,-1.374865949996192
132,0.8144270349905555,0.8178384348115723,0.8178384348115723,-1.373750922261587
133,0.810917434473744,0.8166448763384706,0.8166448763384706,-1.3748092193403363
134,0.834183199424024,0.814309262440257,0.814309262440257,-1.3929177083863822
135,0.8233462292661199,0.8294280625030852,0.8294280625030852,-1.375018474600758
136,0.826551026739496,0.8267120757857663,0.8267120757857663,-1.3731703366644104
137,0.8217321156252523,0.8267239440360813,0.8267239440360813,-1.3744149573688031
138,0.8257142624022387,0.8240880439730708,0.8240880439730708,-1.3733012691436135
139,0.8262950008884062,0.8258321215585729,0.8258321215585729,-1.3731797526883445
140,0.8344049844921114,0.827023453084564,0.827023453084564,-1.3758933901206756
141,0.8207542148463038,0.8326543896323171,0.8326543896323171,-1.3802497478215285
142,0.8215273236262236,0.8249938629939089,0.8249938629939089,-1.3737698845840307
143,0.804627662517442,0.822789423035093,0.822789423035093,-1.3896615170796704
144,0.8140946054828374,0.8114522752371053,0.8114522752371053,-1.3735181352810208
145,0.8238867498507051,0.8145098642318179,0.8145098642318179,-1.37756533902013
146,0.8271465739847224,0.823061910995047,0.823061910995047,-1.3740032634116064
147,0.8188650004952819,0.8272370202797523,0.8272370202797523,-1.3766735755882233
148,0.8273922739497246,0.8222575151337361,0.8222575151337361,-1.3744873272295637
149,0.8210968435190029,0.8263997463848691,0.8263997463848691,-1.3745750787648858
150,0.8222164939642894,0.823824308382867,0.823824308382867,-1.3732982931848745
151,0.8281897753718552,0.8233265845995175,0.8233265845995175,-1.3743515710490528
152,0.8113182132307389,0.8276123460457194,0.8276123460457194,-1.3864439780342563
153,0.8084278326580251,0.8173343400712736,0.8173343400712736,-1.3771353335397578
154,0.8075314361474832,0.8119945688536049,0.8119945688536049,-1.374165017502268
155,0.8134603507646698,0.8108069431118937,0.8108069431118937,-1.3735210684332357
156,0.8124027818867638,0.8146593257494722,0.8146593257494722,-1.3734236393348616
157,0.8135448692138308,0.8151259618359334,0.8151259618359334,-1.3732940325186287
158,0.810861529113865,0.8156910674427578,0.8156910674427578,-1.3743352618481575
159,0.8323994799133656,0.8140948136401944,0.8140948136401944,-1.3899220801932537
160,0.8314081237608009,0.8282039521638617,0.8282039521638617,-1.3736823756057768
161,0.8221345122621408,0.8318374201400178,0.8318374201400178,-1.3778763608889735
162,0.8295155694734344,0.825333093090416,0.825333093090416,-1.3740436952593706
163,0.8071421145090054,0.8284974896943635,0.8284974896943635,-1.3959716422900157
164,0.8238637061807615,0.8147597517608106,0.8147597517608106,-1.3773131391286724
165,0.8000669647901226,0.821655743104719,0.821655743104719,-1.3964728072804846
166,0.8147918197706039,0.8088182772934358,0.8088182772934358,-1.3749532003109717
167,0.7972864972467447,0.8140718304020352,0.8140718304020352,-1.38725641028135
168,0.8029289973953149,0.8051131820819072,0.8051131820819072,-1.3734075729619024
169,0.7923172243264437,0.8054490176781631,0.8054490176781631,-1.3817912396562584
170,0.8016375929735703,0.7993615120210448,0.7993615120210448,-1.3734280670497676
171,0.7968500454480363,0.8035770080873166,0.8035770080873166,-1.3754316411421588
172,0.7977378635937722,0.8021855494993788,0.8021855494993788,-1.3741581353203918
173,0.8191035085230455,0.8018317563333723,0.8018317563333723,-1.3880847110097192
174,0.806427897747751,0.8165379585144255,0.8165379585144255,-1.3782797062599377
175,0.8206809161273921,0.8121916721730799,0.8121916721730799,-1.3767724029704367
176,0.8116811651541961,0.8193486025161769,0.8193486025161769,-1.37610851960964
177,0.8120735869265326,0.8160793755303318,0.8160793755303318,-1.3739713569415617
178,0.8272467074873608,0.8145462721408815,0.8145462721408815,-1.3812340927241504
179,0.8297246326951601,0.8249424784767119,0.8249424784767119,-1.3743124897730963
180,0.8340897887147826,0.8296620917301811,0.8296620917301811,-1.3741492648540177
181,0.8446683065828485,0.8331259828650842,0.8331259828650842,-1.3798303016649285
182,0.835311329921284,0.8411924062192936,0.8411924062192936,-1.3748983927457958
183,0.8352790881569395,0.8369453656630429,0.8369453656630429,-1.3733078638610126
184,0.8390154176505377,0.8350520459309757,0.8350520459309757,-1.3739544555940164
185,0.8398414282234523,0.8375863016337536,0.8375863016337536,-1.3734233196214236
186,0.8480653908840969,0.8388952547220552,0.8388952547220552,-1.3773736096861646
187,0.8270562947378872,0.8446527514458764,0.8446527514458764,-1.388650804258452
188,0.8229356680211843,0.8320113585985828,0.8320113585985828,-1.3772874477974792
189,0.812394618280832,0.8250075132019828,0.8250075132019828,-1.3811232957392447
190,0.8015481897872159,0.8170154740352027,0.8170154740352027,-1.3851308839250462
191,0.8134123108141655,0.8075316927114733,0.8075316927114733,-1.3748981232881308
192,0.8090031194269354,0.8134300093110758,0.8134300093110758,-1.3741489075269604
193,0.8022415534633524,0.8128045833731492,0.8128045833731492,-1.3787479198684083
194,0.8053261612246081,0.8073248802404668,0.8073248802404668,-1.373368783709863
195,0.7906841274343347,0.808070100325404,0.808070100325404,-1.3882826424930952
196,0.7864974758208998,0.7987304389002692,0.7987304389002692,-1.380651309109706
197,0.7960790811172732,0.7929551090450789,0.7929551090450789,-1.3736569999000376
198,0.7813317324536265,0.7986332703239257,0.7986332703239257,-1.3881362004585152
199,0.8055592131025536,0.7905213942919208,0.7905213942919208,-1.3844758395537162
200,0.7908978684824803,0.8040466114004619,0.8040466114004619,-1.3818135118408037
201,0.798371580543028,0.7989223931885974,0.7989223931885974,-1.3731842095531712
202,0.7938236697643672,0.8010722484657552,0.8010722484657552,-1.375796134484156
203,0.7977752365831847,0.7994744115483754,0.7994744115483754,-1.3733133996027618
204,0.8053714512637901,0.8012518948294391,0.8012518948294391,-1.3740175770854353
205,0.8194412762503617,0.8072076341760142,0.8072076341760142,-1.3806521397448075
206,0.8304470961457436,0.818294358103004,0.818294358103004,-1.3805534919214177
207,0.8243298083257996,0.8285922806291781,0.8285922806291781,-1.3740774733314987
208,0.8248383437934514,0.8266336888906926,0.8266336888906926,-1.3733302030255545
209,0.8281997065412063,0.8257560354447069,0.8257560354447069,-1.3734676162460386
210,0.8447382794967931,0.8281434692067107,0.8281434692067107,-1.3869384262528366
211,0.8490567610776746,0.8400619713660606,0.8400619713660606,-1.3772143519224531
212,0.8299172103323189,0.8463062534321775,0.8463062534321775,-1.3865990765110963
213,0.8268198972375972,0.8341550552415118,0.8341550552415118,-1.3758592669717649
214,0.8169679243027607,0.8282209721880299,0.8282209721880299,-1.3795005941600533
215,0.811498655516658,0.8209021679733968,0.8209021679733968,-1.3775903421508473
216,0.8223765622079846,0.8152126706118796,0.8152126706118796,-1.3757351069646824
217,0.8168211809355258,0.8215157934047612,0.8215157934047612,-1.3742710091364603
218,0.8359138523317238,0.8199137154777545,0.8199137154777545,-1.3859692587919326
219,0.837044212853621,0.8317856557726774,0.8317856557726774,-1.3745516609533224
220,0.8395847201529603,0.836372835206807,0.836372835206807,-1.3736848500700114
221,0.8592790817005348,0.8383264522747372,0.8383264522747372,-1.3951196738173852
222,0.8483254391758687,0.8522267195869558,0.8522267195869558,-1.3739300392669418
223,0.8524052579305444,0.8487171149796977,0.8487171149796977,-1.3738491597459392
224,0.855423162767858,0.849300663227944,0.849300663227944,-1.3750432898554577
225,0.8457369158124388,0.8521688022682524,0.8521688022682524,-1.3752374979936692
226,0.8480532271790997,0.84618573530603,0.84618573530603,-1.3733434161194442
227,0.8316451959875001,0.8458235776442756,0.8458235776442756,-1.3832203651449047
228,0.845465009611925,0.8351293787073201,0.8351293787073201,-1.3785103031344563
229,0.8602277324917633,0.841245245733609,0.841245245733609,-1.3911857800008203
230,0.8571277897777363,0.8540478600167841,0.8540478600167841,-1.3736433381912652
231,0.8330088925484842,0.8548924435472134,0.8548924435472134,-1.3971135300403443
232,0.8566866444371238,0.8378716048885165,0.8378716048885165,-1.390869325485428
233,0.8363482343941318,0.8491486967269412,0.8491486967269412,-1.3813616316213289
234,0.8273604866403105,0.8400541282754345,0.8400541282754345,-1.3812254667226929
235,0.82125971458243,0.8298747777942375,0.8298747777942375,-1.376880005531817
236,0.8212381947247621,0.8239287032441145,0.8239287032441145,-1.3735309816292807
237,0.8088089022604658,0.8226939153293243,0.8226939153293243,-1.3828087192207639
238,0.8447275091289381,0.8142376924820692,0.8142376924820692,-1.4196504857826293
239,0.8268577808870103,0.8361764866597711,0.8361764866597711,-1.3775109536886094
240,0.8400544010432285,0.8312087928289548,0.8312087928289548,-1.3770812790586666
241,0.8434557729319523,0.8366085488867975,0.8366085488867975,-1.3755132636808725
242,0.8330948068577747,0.8415608058023734,0.8415608058023734,-1.3767526967311425
243,0.8259947210167923,0.8351956232496773,0.8351956232496773,-1.3774018699196007
244,0.845114744237133,0.8282953716629737,0.8282953716629737,-1.3873136045140642
245,0.8471268452847805,0.8398769702846088,0.8398769702846088,-1.375797074200551
246,0.8340570653425899,0.8450692036410774,0.8450692036410774,-1.3792323993198958
247,0.8337840488760513,0.8365841734899174,0.8365841734899174,-1.3735610747173042
248,0.8326562423437606,0.8337845663042329,0.8337845663042329,-1.373232695572634
249,0.8393404856400065,0.8329630545689675,0.8329630545689675,-1.375202621177938
250,0.8470525002646613,0.8372827787039566,0.8372827787039566,-1.37794141279333
251,0.8538931120945369,0.843863797307971,0.843863797307971,-1.3781983975790466
252,0.8598086599578936,0.8500578162772174,0.8500578162772174,-1.3779229874488943
253,0.8584258796672094,0.8554485111902751,0.8554485111902751,-1.3736122759770173
254,0.8725168791628815,0.8556913301652811,0.8556913301652811,-1.3873239947781777
255,0.8565833117775934,0.8649966537642013,0.8649966537642013,-1.3767082559938262
256,0.8777984751679743,0.8569800278413399,0.8569800278413399,-1.3948394272792377
257,0.875011209306375,0.8682196254697413,0.8682196254697413,-1.3754753203751464
258,0.885153507389209,0.8705673173619299,0.8705673173619299,-1.38380688680024
259,0.8746938868634333,0.8769066268859371,0.8769066268859371,-1.3734138507450047
260,0.864084730971815,0.8718225445449764,0.8718225445449764,-1.3761627277692952
261,0.8679023974901349,0.862516394433521,0.862516394433521,-1.374619491270938
262,0.8677564667570924,0.8629905764876548,0.8629905764876548,-1.3743047253276612
263,0.8685552725796095,0.8636548768928498,0.8636548768928498,-1.374369733718986
264,0.8662272018434309,0.864168878705553,0.864168878705553,-1.3733808745316414
265,0.8695478847587096,0.862745551769455,0.862745551769455,-1.3754826265294804
266,0.8695378815175693,0.8645380020046087,0.8645380020046087,-1.3744189795818513
267,0.8574989628354734,0.8651953363836891,0.8651953363836891,-1.3761307481143288
268,0.8433383175631315,0.8570068710316359,0.8570068710316359,-1.3825105075207134
269,0.8495549912734693,0.8449698485100242,0.8449698485100242,-1.374220216532704
270,0.8480885744353919,0.8463650575785855,0.8463650575785855,-1.37331756534243
271,0.8515665434033397,0.8466112288707605,0.8466112288707605,-1.3743967969304847
272,0.8338442581143313,0.8486829644013494,0.8486829644013494,-1.3841784000382649
273,0.8308606006937042,0.8373274041984132,0.8373274041984132,-1.3752600172030711
274,0.8337527033255371,0.8317540600945852,0.8317540600945852,-1.3733687685628768
275,0.8465725892784549,0.8331239584001061,0.8331239584001061,-1.382212323449749
276,0.8304419671212961,0.8424199013744568,0.8424199013744568,-1.3803425852732971
277,0.8353259409510873,0.8340150554981725,0.8340150554981725,-1.3732549608581783
278,0.8363033995144802,0.8341100332709986,0.8341100332709986,-1.3734095825985475
279,0.8386078295645084,0.835751499860064,0.835751499860064,-1.3735769707936698
280,0.8294078528535987,0.8375140040067618,0.8375140040067618,-1.3764545241505415
281,0.8235515317748703,0.8317189058533488,0.8317189058533488,-1.3765043397915353
282,0.8204118433571953,0.8258966121776317,0.8258966121776317,-1.3746731742753269
283,0.8232774079557933,0.8225903598378669,0.8225903598378669,-1.3731926415804625
284,0.828777254456542,0.8239110060813786,0.8239110060813786,-1.3743530584870842
285,0.8489064572724978,0.8282240146216073,0.8282240146216073,-1.394557211525014
286,0.8270273402176609,0.8430118418366069,0.8430118418366069,-1.3859442544249496
287,0.8420716682476366,0.8321598828025091,0.8321598828025091,-1.3780812143601573
288,0.8484468930094268,0.838014202451925,0.838014202451925,-1.3786110914380745
289,0.8443502822638521,0.8453582208959376,0.8453582208959376,-1.3732198368389477
290,0.8343700664306576,0.8438475705413049,0.8438475705413049,-1.377660194033012
291,0.8327755943064121,0.8362417016256176,0.8362417016256176,-1.3737697348220577
292,0.8297987861239298,0.8331614174144918,0.8331614174144918,-1.3737344042844586
293,0.8366000213332736,0.8308182934255548,0.8308182934255548,-1.37484045870459
294,0.8372889139820849,0.834847771731412,0.834847771731412,-1.3734669985990462
295,0.843839306012991,0.8366764657744725,0.8366764657744725,-1.375734353838772
296,0.8404687567278419,0.8412685108852509,0.8412685108852509,-1.3732010201602598
297,0.8461445173087419,0.8402866157775308,0.8402866157775308,-1.3748847903421135
298,0.8424964514306497,0.8434720231155128,0.8434720231155128,-1.3732166268302606
299,0.8600518431621278,0.8421264904345902,0.8421264904345902,-1.3892349533449773
300,0.8462858961939587,0.853334543636377,0.853334543636377,-1.3756532113630207
301,0.8548143541306041,0.8474847780443174,0.8474847780443174,-1.3758551741048786
302,0.8730859585873932,0.8505309400476027,0.8505309400476027,-1.39860548289116
303,0.8588483756778429,0.8646613226655483,0.8646613226655483,-1.3748585574587389
304,0.8593401937051379,0.8586340871784118,0.8586340871784118,-1.3731939691459996
305,0.8638130472377222,0.8561210068550624,0.8561210068550624,-1.3761274140870687
306,0.8601646487235053,0.8592609108626788,0.8592609108626788,-1.3732098769306997
307,0.8672147369659666,0.8576745705795281,0.8576745705795281,-1.3777197785586919
308,0.8647004756275328,0.8617389508815584,0.8617389508815584,-1.373607571265696
309,0.8751097427035208,0.8614392708199158,0.8614392708199158,-1.382513129900667
310,0.8658522011073705,0.8680147201639008,0.8680147201639008,-1.373402864258138
311,0.8465188579154809,0.8638014452937162,0.8638014452937162,-1.3881034311489622
312,0.856696529339538,0.8488032636040012,0.8488032636040012,-1.3762842220232352
313,0.8482554531341465,0.8518574115339821,0.8518574115339821,-1.3738177450403526
314,0.8486243794518011,0.8481530139991272,0.8481530139991272,-1.373180149094144
315,0.8530270195627443,0.8467156686540541,0.8467156686540541,-1.3751606973392765
316,0.8303866028923398,0.8497832491930264,0.8497832491930264,-1.3919805342103422
317,0.8316755289328748,0.83526829387934,0.83526829387934,-1.3738144378226727
318,0.8374915250516193,0.8316166802528229,0.8316166802528229,-1.3748947298951424
319,0.8130229604040206,0.8358293428216761,0.8358293428216761,-1.3991755937736625
320,0.8091852474035234,0.8203539180850579,0.8203539180850579,-1.3794060000642736
321,0.8046857005327839,0.8128505603152001,0.8128505603152001,-1.376502286587971
322,0.8041700605804963,0.8090233258429977,0.8090233258429977,-1.3743467490100554
323,0.8144229710260226,0.8077727813012944,0.8077727813012944,-1.3753802909933892
324,0.8013585046280932,0.8146416324137947,0.8146416324137947,-1.381991114013209
325,0.8065467874976943,0.8078083773523079,0.8078083773523079,-1.3732486202727083
326,0.8150526589482178,0.8087235164240508,0.8087235164240508,-1.3751719420792061
327,0.8202449556625427,0.815545165584327,0.815545165584327,-1.37427344116361
328,0.8214122590927031,0.8207771016401726,0.8207771016401726,-1.3731892110741204
329,0.8281717813107219,0.8226093273155467,0.8226093273155467,-1.3747160845470672
330,0.843195070835263,0.8274392631098316,0.8274392631098316,-1.3855813136786834
331,0.8402633356460133,0.8390070044301233,0.8390070044301233,-1.373247958230846
332,0.8562740640118023,0.8400180824063417,0.8400180824063417,-1.3863818867224988
333,0.8683169155463649,0.8503190306572282,0.8503190306572282,-1.389365232848776
334,0.8568966511801377,0.8617103153738886,0.8617103153738886,-1.3743276079731552
335,0.8524277317179,0.8563531059117667,0.8563531059117667,-1.373939467952739
336,0.8571042830964951,0.8510301878041996,0.8510301878041996,-1.3750137715056396
337,0.8458007963955648,0.8533164588491967,0.8533164588491967,-1.3759932989304917
338,0.8300117062130085,0.8465653981682831,0.8465653981682831,-1.3868702756921516
339,0.8362854834229926,0.8335681195039588,0.8335681195039588,-1.3735382431580685
340,0.8390308266385031,0.8346764699702367,0.8346764699702367,-1.3741170609243691
341,0.8397701381471094,0.8377980587987807,0.8377980587987807,-1.3733634946724504
342,0.829229829784381,0.8388498592677351,0.8388498592677351,-1.3777962881876753
343,0.8279083083182117,0.831830311882801,0.831830311882801,-1.3739381454226778
344,0.8391268150092547,0.8288236156132602,0.8288236156132602,-1.3784768357143262
345,0.837987726599107,0.8361878958699356,0.8361878958699356,-1.3733310093573288
346,0.8357243288656395,0.8376570170892438,0.8376570170892438,-1.3733558040131282
347,0.8301494988710376,0.8358900889484563,0.8358900889484563,-1.3748167585464932
348,0.8280147159465817,0.8316465250054336,0.8316465250054336,-1.3738285416766431
349,0.8293773187766017,0.8290799066178831,0.8290799066178831,-1.3731734625242529
350,0.8326206278246968,0.8295795199574056,0.8295795199574056,-1.3736314566776702
351,0.8250364709715782,0.8320574906761142,0.8320574906761142,-1.3756337757092194
352,0.8175910862321976,0.8275489258256126,0.8275489258256126,-1.3781269682930544
353,0.8214075290880021,0.82096923283221,0.82096923283221,-1.3731786450050374
354,0.8237057469752183,0.822075337026281,0.822075337026281,-1.373301951654725
355,0.8247431664270127,0.8244014137607488,0.8244014137607488,-1.37317487956889
356,0.819408986093355,0.8255665025654124,0.8255665025654124,-1.375064790279828
357,0.8055468595821703,0.822146743828884,0.822146743828884,-1.3869468476748599
358,0.8099364223896096,0.8116536617345469,0.8116536617345469,-1.3733164853730353
359,0.8205236569896488,0.8118661391413686,0.8118661391413686,-1.3769166705893097
360,0.8380507589737473,0.8199433712308831,0.8199433712308831,-1.3895629143681665
361,0.8391462152274951,0.833979247500078,0.833979247500078,-1.3745039175994538
